"","Country","Lat","Long","date","val"
"14079","US",41.6809,-71.5118,2020-02-22,0
"14080","US",44.2685,-89.6165,2020-02-22,0
"14081","US",41.5978,-72.7554,2020-02-22,0
"14082","US",21.0943,-157.4983,2020-02-22,0
"14083","US",35.5653,-96.9289,2020-02-22,0
"14084","US",40.15,-111.8624,2020-02-22,0
"14085","Burkina Faso",12.2383,-1.5616,2020-02-22,0
"14086","Holy See",41.9029,12.4534,2020-02-22,0
"14087","Mongolia",46.8625,103.8467,2020-02-22,0
"14088","Panama",8.538,-80.7821,2020-02-22,0
"14089","US",38.5266,-96.7265,2020-02-22,0
"14090","US",31.1695,-91.8678,2020-02-22,0
"14091","US",38.4561,-92.2884,2020-02-22,0
"14092","US",44.0459,-72.7107,2020-02-22,0
"14093","US",61.3707,-152.4044,2020-02-22,0
"14094","US",34.9697,-92.3731,2020-02-22,0
"14095","US",39.3185,-75.5071,2020-02-22,0
"14096","US",44.2405,-114.4788,2020-02-22,0
"14097","US",44.6939,-69.3819,2020-02-22,0
"14098","US",43.3266,-84.5361,2020-02-22,0
"14099","US",32.7416,-89.6787,2020-02-22,0
"14100","US",46.9219,-110.4544,2020-02-22,0
"14101","US",34.8405,-106.2485,2020-02-22,0
"14102","US",47.5289,-99.784,2020-02-22,0
"14103","US",44.2998,-99.4388,2020-02-22,0
"14104","US",38.4912,-80.9545,2020-02-22,0
"14105","US",42.756,-107.3025,2020-02-22,0
"14106","China",30.9756,112.2707,2020-02-22,64084
"14107","Iran",32,53,2020-02-22,28
"14108","Korea, South",36,128,2020-02-22,433
"14109","France",46.2276,2.2137,2020-02-22,12
"14110","China",23.3417,113.4244,2020-02-22,1339
"14111","China",33.882,113.614,2020-02-22,1270
"14112","China",29.1832,120.0934,2020-02-22,1205
"14113","China",27.6104,111.7088,2020-02-22,1013
"14114","China",31.8257,117.2264,2020-02-22,989
"14115","China",27.614,115.7221,2020-02-22,934
"14116","China",36.3427,118.1498,2020-02-22,750
"14117","Cruise Ship",35.4437,139.638,2020-02-22,634
"14118","China",32.9711,119.455,2020-02-22,631
"14119","China",30.0572,107.874,2020-02-22,573
"14120","China",30.6171,102.7103,2020-02-22,526
"14121","China",47.862,127.7615,2020-02-22,479
"14122","Denmark",56.2639,9.5018,2020-02-22,0
"14123","China",40.1824,116.4142,2020-02-22,399
"14124","China",31.202,121.4491,2020-02-22,335
"14125","China",39.549,116.1306,2020-02-22,309
"14126","China",26.0789,117.9874,2020-02-22,293
"14127","China",23.8298,108.7881,2020-02-22,249
"14128","China",35.1917,108.8701,2020-02-22,245
"14129","China",24.974,101.487,2020-02-22,174
"14130","China",19.1959,109.7453,2020-02-22,168
"14131","China",26.8154,106.8748,2020-02-22,146
"14132","China",39.3054,117.323,2020-02-22,135
"14133","China",37.5777,112.2922,2020-02-22,132
"14134","China",37.8099,101.0583,2020-02-22,91
"14135","China",22.3,114.2,2020-02-22,69
"14136","China",41.2956,122.6085,2020-02-22,121
"14137","China",43.6661,126.1923,2020-02-22,91
"14138","Czechia",49.8175,15.473,2020-02-22,0
"14139","China",41.1129,85.2401,2020-02-22,76
"14140","China",44.0935,113.9448,2020-02-22,75
"14141","China",37.2692,106.1655,2020-02-22,71
"14142","Taiwan*",23.7,121,2020-02-22,26
"14143","Vietnam",16,108,2020-02-22,16
"14144","Russia",60,90,2020-02-22,2
"14145","China",35.7452,95.9956,2020-02-22,18
"14146","China",22.1667,113.55,2020-02-22,10
"14147","Moldova",47.4116,28.3699,2020-02-22,0
"14148","Bolivia",-16.2902,-63.5887,2020-02-22,0
"14149","Denmark",61.8926,-6.9118,2020-02-22,0
"14150","France",18.0708,-63.0501,2020-02-22,0
"14151","Honduras",15.2,-86.2419,2020-02-22,0
"14152","United Kingdom",49.3723,-2.3644,2020-02-22,0
"14153","Canada",46.5653,-66.4619,2020-02-22,0
"14154","China",31.6927,88.0924,2020-02-22,1
"14155","Congo (Kinshasa)",-4.0383,21.7587,2020-02-22,0
"14156","Cote d'Ivoire",7.54,-5.5471,2020-02-22,0
"14157","France",17.9,-62.8333,2020-02-22,0
"14158","Jamaica",18.1096,-77.2975,2020-02-22,0
"14159","Reunion",-21.1151,55.5364,2020-02-22,0
"14160","Turkey",38.9637,35.2433,2020-02-22,0
"14161","United Kingdom",36.1408,-5.3536,2020-02-22,0
"14162","US",47.6477,-122.6413,2020-02-22,0
"14163","US",38.3105,-121.9018,2020-02-22,0
"14164","US",37.0454,-121.958,2020-02-22,0
"14165","US",38.5025,-122.2654,2020-02-22,0
"14166","US",34.3705,-119.1391,2020-02-22,0
"14167","US",42.4097,-71.8571,2020-02-22,0
"14168","US",33.9191,-84.0167,2020-02-22,0
"14169","US",33.7956,-84.2279,2020-02-22,0
"14170","US",37.5455,-82.7779,2020-02-22,0
"14171","US",33.4502,-84.4803,2020-02-22,0
"14172","US",32.4893,-94.8521,2020-02-22,0
"14173","US",40.2589,-74.124,2020-02-22,0
"14174","US",40.0712,-74.8649,2020-02-22,0
"14175","US",39.9259,-75.1196,2020-02-22,0
"14176","US",40.8568,-74.1285,2020-02-22,0
"14177","US",40.6976,-74.2632,2020-02-22,0
"14178","US",39.6553,-106.8287,2020-02-22,0
"14179","US",40.6956,-105.5943,2020-02-22,0
"14180","US",39.6203,-104.3326,2020-02-22,0
"14181","US",38.5458,-106.9253,2020-02-22,0
"14182","US",41.9879,-88.4016,2020-02-22,0
"14183","US",41.0458,-75.2479,2020-02-22,0
"14184","US",39.9526,-75.1652,2020-02-22,0
"14185","US",36.8508,-76.2859,2020-02-22,0
"14186","US",38.8816,-77.091,2020-02-22,0
"14187","US",38.2042,-77.6078,2020-02-22,0
"14188","US",39.0768,-77.6536,2020-02-22,0
"14189","US",38.7849,-76.8721,2020-02-22,0
"14190","US",41.3912,-95.4778,2020-02-22,0
"14191","US",34.2465,-80.607,2020-02-22,0
"14192","US",32.0575,-111.6661,2020-02-22,0
"14193","US",41.4277,-85.355,2020-02-22,0
"14194","US",39.8522,-77.2865,2020-02-22,0
"14195","US",40.0106,-86.4997,2020-02-22,0
"14196","US",43.0186,-89.5498,2020-02-22,0
"14197","US",44.7509,-92.3814,2020-02-22,0
"14198","US",41.4339,-81.6758,2020-02-22,0
"14199","US",41.2603,-111.9522,2020-02-22,0
"14200","US",43.0279,-73.135,2020-02-22,0
"14201","US",44.8254,-93.7842,2020-02-22,0
"14202","US",26.8946,-81.9098,2020-02-22,0
"14203","US",34.2515,-84.4803,2020-02-22,0
"14204","US",33.1795,-96.493,2020-02-22,0
"14205","US",38.1938,-85.6435,2020-02-22,0
"14206","US",29.6499,-90.1121,2020-02-22,0
"14207","US",40.7909,-121.8474,2020-02-22,0
"14208","US",34.8606,-81.9535,2020-02-22,0
"14209","US",38.4333,-84.3542,2020-02-22,0
"14210","US",41.6699,-91.5984,2020-02-22,0
"14211","US",42.3118,-73.1822,2020-02-22,0
"14212","US",36.1343,-86.822,2020-02-22,0
"14213","US",43.1261,-123.2492,2020-02-22,0
"14214","US",36.9859,-119.2321,2020-02-22,0
"14215","US",39.5839,-76.3637,2020-02-22,0
"14216","US",39.8065,-86.5401,2020-02-22,0
"14217","US",40.7453,-74.0535,2020-02-22,0
"14218","US",38.8454,-94.8521,2020-02-22,0
"14219","US",47.175,-120.9319,2020-02-22,0
"14220","US",27.4799,-82.3452,2020-02-22,0
"14221","US",44.8446,-122.5927,2020-02-22,0
"14222","US",30.5773,-86.6611,2020-02-22,0
"14223","US",34.0132,-85.1479,2020-02-22,0
"14224","US",33.9533,-117.3961,2020-02-22,0
"14225","US",35.1269,-89.9253,2020-02-22,0
"14226","US",38.6103,-90.4125,2020-02-22,0
"14227","US",40.9849,-72.6151,2020-02-22,0
"14228","US",41.8586,-74.3118,2020-02-22,0
"14229","US",29.028,-81.0755,2020-02-22,0
"14230","US",38.9085,-77.2405,2020-02-22,0
"14231","US",42.9931,-71.0498,2020-02-22,0
"14232","US",38.9072,-77.0369,2020-02-22,0
"14233","US",40.229,-75.3879,2020-02-22,0
"14234","US",37.6017,-121.7195,2020-02-22,0
"14235","US",26.1901,-80.3659,2020-02-22,0
"14236","US",26.663,-81.9535,2020-02-22,0
"14237","US",32.8162,-111.2845,2020-02-22,0
"14238","US",41.1489,-73.983,2020-02-22,0
"14239","US",43.0324,-73.936,2020-02-22,0
"14240","US",32.7957,-79.7848,2020-02-22,0
"14241","US",45.7466,-122.5194,2020-02-22,0
"14242","US",33.8999,-84.5641,2020-02-22,0
"14243","US",40.9629,-112.0953,2020-02-22,0
"14244","US",38.9108,-104.4723,2020-02-22,0
"14245","US",21.307,-157.8584,2020-02-22,0
"14246","US",42.3345,-122.7647,2020-02-22,0
"14247","US",47.7425,-123.304,2020-02-22,0
"14248","US",34.3672,-80.5883,2020-02-22,0
"14249","US",42.6953,-121.6142,2020-02-22,0
"14250","US",37.2519,-119.6963,2020-02-22,0
"14251","US",47.0676,-122.1295,2020-02-22,0
"14252","US",36.1593,-95.941,2020-02-22,0
"14253","US",39.2587,-104.9389,2020-02-22,0
"14254","US",41.8882,-71.4774,2020-02-22,0
"14255","US",35.7211,-79.1781,2020-02-22,0
"14256","US",39.9078,-75.3879,2020-02-22,0
"14257","US",41.3148,-96.1951,2020-02-22,0
"14258","US",38.0606,-84.4803,2020-02-22,0
"14259","US",39.8362,-86.1752,2020-02-22,0
"14260","US",42.4672,-71.2874,2020-02-22,0
"14261","US",40.6546,-73.5594,2020-02-22,0
"14262","US",44.9964,-93.0616,2020-02-22,0
"14263","US",40.5608,-119.6035,2020-02-22,0
"14264","US",41.6739,-75.2479,2020-02-22,0
"14265","US",38.7646,-121.9018,2020-02-22,0
"14266","US",37.3541,-121.9552,2020-02-22,2
"14267","US",36.0796,-115.094,2020-02-22,0
"14268","US",29.5693,-95.8143,2020-02-22,0
"14269","US",47.1981,-119.3732,2020-02-22,0
"14270","US",30.769,-86.9824,2020-02-22,0
"14271","US",35.9179,-86.8622,2020-02-22,0
"14272","US",40.7128,-74.006,2020-02-22,0
"14273","US",39.1547,-77.2405,2020-02-22,0
"14274","US",42.3601,-71.0589,2020-02-22,1
"14275","US",39.7392,-104.9903,2020-02-22,0
"14276","US",39.5912,-106.064,2020-02-22,0
"14277","US",40.9263,-74.077,2020-02-22,0
"14278","US",29.7752,-95.3103,2020-02-22,0
"14279","US",37.7749,-122.4194,2020-02-22,0
"14280","US",37.8534,-121.9018,2020-02-22,0
"14281","US",33.7879,-117.8531,2020-02-22,1
"14282","US",42.1767,-71.1449,2020-02-22,0
"14283","US",33.2918,-112.4291,2020-02-22,1
"14284","US",35.8032,-78.5661,2020-02-22,0
"14285","US",41.122,-73.7949,2020-02-22,0
"14286","US",43.9088,-71.826,2020-02-22,0
"14287","US",27.9904,-82.3018,2020-02-22,0
"14288","US",39.0916,-120.8039,2020-02-22,0
"14289","US",37.563,-122.3255,2020-02-22,0
"14290","US",38.578,-122.9888,2020-02-22,0
"14291","US",45.775,-118.7606,2020-02-22,0
"14292","US",33.8034,-84.3963,2020-02-22,0
"14293","US",45.547,-123.1386,2020-02-22,0
"14294","US",48.033,-121.8339,2020-02-22,0
"14295","US",40.745,-123.8695,2020-02-22,1
"14296","US",38.4747,-121.3542,2020-02-22,1
"14297","US",32.7157,-117.1611,2020-02-22,2
"14298","US",36.5761,-120.9876,2020-02-22,2
"14299","US",34.0522,-118.2437,2020-02-22,1
"14300","US",47.6062,-122.3321,2020-02-22,1
"14301","US",41.7377,-87.6976,2020-02-22,2
"14302","US",48.4242,-121.7114,2020-02-22,0
"14303","US",46.8646,-122.7696,2020-02-22,0
"14304","US",48.1976,-122.5795,2020-02-22,0
"14305","US",48.8787,-121.9719,2020-02-22,0
"14306","US",38.0834,-122.7633,2020-02-22,0
"14307","US",38.196,-120.6805,2020-02-22,0
"14308","US",37.5091,-120.9876,2020-02-22,0
"14309","US",36.6066,-120.189,2020-02-22,0
"14310","US",42.632,-70.7829,2020-02-22,0
"14311","US",30.7917,-82.0843,2020-02-22,0
"14312","US",26.07,-81.4279,2020-02-22,0
"14313","US",27.8764,-82.7779,2020-02-22,0
"14314","US",29.7938,-82.4944,2020-02-22,0
"14315","US",30.5927,-81.8224,2020-02-22,0
"14316","US",28.3232,-82.4319,2020-02-22,0
"14317","US",32.7767,-96.797,2020-02-22,0
"14318","US",32.7732,-97.3517,2020-02-22,0
"14319","US",30.3883,-95.6963,2020-02-22,0
"14320","US",40.5726,-74.4927,2020-02-22,0
"14321","US",39.58,-105.2663,2020-02-22,0
"14322","US",45.5146,-122.5863,2020-02-22,0
"14323","US",44.9267,-123.4919,2020-02-22,0
"14324","US",43.8325,-121.2617,2020-02-22,0
"14325","US",42.3334,-88.2668,2020-02-22,0
"14326","US",42.3689,-87.8272,2020-02-22,0
"14327","US",40.4108,-75.2479,2020-02-22,0
"14328","US",37.7772,-77.5161,2020-02-22,0
"14329","US",34.7253,-80.6771,2020-02-22,0
"14330","US",36.4933,-82.3452,2020-02-22,0
"14331","US",39.4638,-86.1345,2020-02-22,0
"14332","US",40.4483,-86.1345,2020-02-22,0
"14333","US",41.6228,-86.3377,2020-02-22,0
"14334","US",42.6712,-97.8722,2020-02-22,0
"14335","US",40.8685,-81.2519,2020-02-22,0
"14336","US",45.3293,-93.2197,2020-02-22,0
"14337","US",43.9952,-92.3814,2020-02-22,0
"14338","US",40.8298,-110.9984,2020-02-22,0
"14339","US",41.256,-73.3709,2020-02-22,0
"14340","US",41.7866,-73.2765,2020-02-22,0
"14341","US",29.9511,-90.0715,2020-02-22,0
"14342","US",43.8901,-102.2548,2020-02-22,0
"14343","US",44.4797,-98.2213,2020-02-22,0
"14344","US",43.0985,-98.3965,2020-02-22,0
"14345","US",43.7242,-98.2213,2020-02-22,0
"14346","US",43.6632,-96.8351,2020-02-22,0
"14347","US",42.9815,-97.8722,2020-02-22,0
"14348","US",33.8837,-106.7235,2020-02-22,0
"14349","US",35.0178,-106.6291,2020-02-22,0
"14350","US",42.5922,-83.3362,2020-02-22,0
"14351","US",42.2791,-83.3362,2020-02-22,0
"14352","US",39.5393,-75.6674,2020-02-22,0
"14353","Cuba",22,-80,2020-02-22,0
"14354","Guyana",5,-58.75,2020-02-22,0
"14355","Australia",-35.4735,149.0124,2020-02-22,0
"14356","United Kingdom",55.3781,-3.436,2020-02-22,9
"14357","Kazakhstan",48.0196,66.9237,2020-02-22,0
"14358","France",-17.6797,149.4068,2020-02-22,0
"14359","Cayman Islands",19.3133,-81.2546,2020-02-22,0
"14360","Guadeloupe",16.265,-61.551,2020-02-22,0
"14361","Canada",53.7609,-98.8139,2020-02-22,0
"14362","Canada",52.9399,-106.4509,2020-02-22,0
"14363","Ethiopia",9.145,40.4897,2020-02-22,0
"14364","Sudan",12.8628,30.2176,2020-02-22,0
"14365","Guinea",9.9456,-9.6966,2020-02-22,0
"14366","Aruba",12.5211,-69.9683,2020-02-22,0
"14367","Canada",37.6489,-122.6655,2020-02-22,0
"14368","Kenya",-0.0236,37.9062,2020-02-22,0
"14369","Antigua and Barbuda",17.0608,-61.7964,2020-02-22,0
"14370","US",32.3182,-86.9023,2020-02-22,0
"14371","Uruguay",-32.5228,-55.7658,2020-02-22,0
"14372","Ghana",7.9465,-1.0232,2020-02-22,0
"14373","US",18.2208,-66.5901,2020-02-22,0
"14374","Jersey",49.19,-2.11,2020-02-22,0
"14375","Namibia",-22.9576,18.4904,2020-02-22,0
"14376","Seychelles",-4.6796,55.492,2020-02-22,0
"14377","Trinidad and Tobago",10.6918,-61.2225,2020-02-22,0
"14378","Venezuela",6.4238,-66.5897,2020-02-22,0
"14379","Curacao",12.1696,-68.99,2020-02-22,0
"14380","Eswatini",-26.5225,31.4659,2020-02-22,0
"14381","Gabon",-0.8037,11.6094,2020-02-22,0
"14382","Guatemala",15.7835,-90.2308,2020-02-22,0
"14383","Guernsey",49.45,-2.58,2020-02-22,0
"14384","Mauritania",21.0079,10.9408,2020-02-22,0
"14385","Rwanda",-1.9403,29.8739,2020-02-22,0
"14386","Saint Lucia",13.9094,-60.9789,2020-02-22,0
"14387","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-02-22,0
"14388","Suriname",3.9193,-56.0278,2020-02-22,0
"14389","US",18.3358,-64.8963,2020-02-22,0
"14390","occupied Palestinian territory",31.9522,35.2332,2020-02-22,0
"14391","France",3.9339,-53.1258,2020-02-22,0
"14392","US",13.4443,144.7937,2020-02-22,0
"14393","Kosovo",42.6026,20.903,2020-02-22,0
"14394","Canada",53.1355,-57.6604,2020-02-22,0
"14395","Canada",46.5107,-63.4168,2020-02-22,0
"14396","Central African Republic",6.6111,20.9394,2020-02-22,0
"14397","Congo (Brazzaville)",-4.0383,21.7587,2020-02-22,0
"14398","Equatorial Guinea",1.5,10,2020-02-22,0
"14399","France",-12.8275,45.1662,2020-02-22,0
"14400","Uzbekistan",41.3775,64.5853,2020-02-22,0
"14401","Thailand",15,101,2020-02-23,35
"14402","Japan",36,138,2020-02-23,147
"14403","Singapore",1.2833,103.8333,2020-02-23,89
"14404","Nepal",28.1667,84.25,2020-02-23,1
"14405","Malaysia",2.5,112.5,2020-02-23,22
"14406","Canada",49.2827,-123.1207,2020-02-23,6
"14407","Australia",-33.8688,151.2093,2020-02-23,4
"14408","Australia",-37.8136,144.9631,2020-02-23,4
"14409","Australia",-28.0167,153.4,2020-02-23,5
"14410","Cambodia",11.55,104.9167,2020-02-23,1
"14411","Sri Lanka",7,81,2020-02-23,1
"14412","Germany",51,9,2020-02-23,16
"14413","Finland",64,26,2020-02-23,1
"14414","United Arab Emirates",24,54,2020-02-23,13
"14415","Philippines",13,122,2020-02-23,3
"14416","India",21,78,2020-02-23,3
"14417","Italy",43,12,2020-02-23,155
"14418","Sweden",63,16,2020-02-23,1
"14419","Spain",40,-4,2020-02-23,2
"14420","Australia",-34.9285,138.6007,2020-02-23,2
"14421","Belgium",50.8333,4,2020-02-23,1
"14422","Egypt",26,30,2020-02-23,1
"14423","Australia",35.4437,139.638,2020-02-23,7
"14424","Lebanon",33.8547,35.8623,2020-02-23,1
"14425","Iraq",33,44,2020-02-23,0
"14426","Oman",21,57,2020-02-23,0
"14427","Afghanistan",33,65,2020-02-23,0
"14428","Bahrain",26.0275,50.55,2020-02-23,0
"14429","Kuwait",29.5,47.75,2020-02-23,0
"14430","Algeria",28.0339,1.6596,2020-02-23,0
"14431","Croatia",45.1,15.2,2020-02-23,0
"14432","Switzerland",46.8182,8.2275,2020-02-23,0
"14433","Austria",47.5162,14.5501,2020-02-23,0
"14434","Israel",31,35,2020-02-23,1
"14435","Pakistan",30.3753,69.3451,2020-02-23,0
"14436","Brazil",-14.235,-51.9253,2020-02-23,0
"14437","Georgia",42.3154,43.3569,2020-02-23,0
"14438","Greece",39.0742,21.8243,2020-02-23,0
"14439","North Macedonia",41.6086,21.7453,2020-02-23,0
"14440","Norway",60.472,8.4689,2020-02-23,0
"14441","Romania",45.9432,24.9668,2020-02-23,0
"14442","Estonia",58.5953,25.0136,2020-02-23,0
"14443","Netherlands",52.1326,5.2913,2020-02-23,0
"14444","San Marino",43.9424,12.4578,2020-02-23,0
"14445","Belarus",53.7098,27.9534,2020-02-23,0
"14446","Iceland",64.9631,-19.0208,2020-02-23,0
"14447","Lithuania",55.1694,23.8813,2020-02-23,0
"14448","Mexico",23.6345,-102.5528,2020-02-23,0
"14449","New Zealand",-40.9006,174.886,2020-02-23,0
"14450","Nigeria",9.082,8.6753,2020-02-23,0
"14451","Australia",-31.9505,115.8605,2020-02-23,0
"14452","Ireland",53.1424,-7.6921,2020-02-23,0
"14453","Luxembourg",49.8153,6.1296,2020-02-23,0
"14454","Monaco",43.7333,7.4167,2020-02-23,0
"14455","Qatar",25.3548,51.1839,2020-02-23,0
"14456","Ecuador",-1.8312,-78.1834,2020-02-23,0
"14457","Azerbaijan",40.1431,47.5769,2020-02-23,0
"14458","Armenia",40.0691,45.0382,2020-02-23,0
"14459","Dominican Republic",18.7357,-70.1627,2020-02-23,0
"14460","Indonesia",-0.7893,113.9213,2020-02-23,0
"14461","Portugal",39.3999,-8.2245,2020-02-23,0
"14462","Andorra",42.5063,1.5218,2020-02-23,0
"14463","Australia",-41.4545,145.9707,2020-02-23,0
"14464","Latvia",56.8796,24.6032,2020-02-23,0
"14465","Morocco",31.7917,-7.0926,2020-02-23,0
"14466","Saudi Arabia",24,45,2020-02-23,0
"14467","Senegal",14.4974,-14.4524,2020-02-23,0
"14468","Argentina",-38.4161,-63.6167,2020-02-23,0
"14469","Chile",-35.6751,-71.543,2020-02-23,0
"14470","Jordan",31.24,36.51,2020-02-23,0
"14471","Ukraine",48.3794,31.1656,2020-02-23,0
"14472","Hungary",47.1625,19.5033,2020-02-23,0
"14473","Australia",-12.4634,130.8456,2020-02-23,0
"14474","Liechtenstein",47.14,9.55,2020-02-23,0
"14475","Poland",51.9194,19.1451,2020-02-23,0
"14476","Tunisia",34,9,2020-02-23,0
"14477","Bosnia and Herzegovina",43.9159,17.6791,2020-02-23,0
"14478","Slovenia",46.1512,14.9955,2020-02-23,0
"14479","South Africa",-30.5595,22.9375,2020-02-23,0
"14480","Bhutan",27.5142,90.4336,2020-02-23,0
"14481","Cameroon",3.848,11.5021,2020-02-23,0
"14482","Colombia",4.5709,-74.2973,2020-02-23,0
"14483","Costa Rica",9.7489,-83.7534,2020-02-23,0
"14484","Peru",-9.19,-75.0152,2020-02-23,0
"14485","Serbia",44.0165,21.0059,2020-02-23,0
"14486","Slovakia",48.669,19.699,2020-02-23,0
"14487","Togo",8.6195,0.8248,2020-02-23,0
"14488","Malta",35.9375,14.3754,2020-02-23,0
"14489","Martinique",14.6415,-61.0242,2020-02-23,0
"14490","Bulgaria",42.7339,25.4858,2020-02-23,0
"14491","Maldives",3.2028,73.2207,2020-02-23,0
"14492","Bangladesh",23.685,90.3563,2020-02-23,0
"14493","Paraguay",-23.4425,-58.4438,2020-02-23,0
"14494","Canada",51.2538,-85.3232,2020-02-23,3
"14495","Canada",53.9333,-116.5765,2020-02-23,0
"14496","Canada",52.9399,-73.5491,2020-02-23,0
"14497","Albania",41.1533,20.1683,2020-02-23,0
"14498","Cyprus",35.1264,33.4299,2020-02-23,0
"14499","Brunei",4.5353,114.7277,2020-02-23,0
"14500","US",47.4009,-121.4905,2020-02-23,0
"14501","US",42.1657,-74.9481,2020-02-23,0
"14502","US",36.1162,-119.6816,2020-02-23,0
"14503","US",42.2302,-71.5301,2020-02-23,0
"14504","US",35.4437,139.638,2020-02-23,0
"14505","US",37.6489,-122.6655,2020-02-23,0
"14506","US",33.0406,-83.6431,2020-02-23,0
"14507","US",39.0598,-105.3111,2020-02-23,0
"14508","US",27.7663,-81.6868,2020-02-23,0
"14509","US",40.2989,-74.521,2020-02-23,0
"14510","US",44.572,-122.0709,2020-02-23,0
"14511","US",31.0545,-97.5635,2020-02-23,0
"14512","US",40.3495,-88.9861,2020-02-23,0
"14513","US",40.5908,-77.2098,2020-02-23,0
"14514","US",42.0115,-93.2105,2020-02-23,0
"14515","US",39.0639,-76.8021,2020-02-23,0
"14516","US",35.6301,-79.8064,2020-02-23,0
"14517","US",33.8569,-80.945,2020-02-23,0
"14518","US",35.7478,-86.6923,2020-02-23,0
"14519","US",37.7693,-78.17,2020-02-23,0
"14520","US",33.7298,-111.4312,2020-02-23,0
"14521","US",39.8494,-86.2583,2020-02-23,0
"14522","US",37.6681,-84.6701,2020-02-23,0
"14523","US",38.8974,-77.0268,2020-02-23,0
"14524","US",38.3135,-117.0554,2020-02-23,0
"14525","US",43.4525,-71.5639,2020-02-23,0
"14526","US",45.6945,-93.9002,2020-02-23,0
"14527","US",41.1254,-98.2681,2020-02-23,0
"14528","US",40.3888,-82.7649,2020-02-23,0
"14529","US",41.6809,-71.5118,2020-02-23,0
"14530","US",44.2685,-89.6165,2020-02-23,0
"14531","US",41.5978,-72.7554,2020-02-23,0
"14532","US",21.0943,-157.4983,2020-02-23,0
"14533","US",35.5653,-96.9289,2020-02-23,0
"14534","US",40.15,-111.8624,2020-02-23,0
"14535","Burkina Faso",12.2383,-1.5616,2020-02-23,0
"14536","Holy See",41.9029,12.4534,2020-02-23,0
"14537","Mongolia",46.8625,103.8467,2020-02-23,0
"14538","Panama",8.538,-80.7821,2020-02-23,0
"14539","US",38.5266,-96.7265,2020-02-23,0
"14540","US",31.1695,-91.8678,2020-02-23,0
"14541","US",38.4561,-92.2884,2020-02-23,0
"14542","US",44.0459,-72.7107,2020-02-23,0
"14543","US",61.3707,-152.4044,2020-02-23,0
"14544","US",34.9697,-92.3731,2020-02-23,0
"14545","US",39.3185,-75.5071,2020-02-23,0
"14546","US",44.2405,-114.4788,2020-02-23,0
"14547","US",44.6939,-69.3819,2020-02-23,0
"14548","US",43.3266,-84.5361,2020-02-23,0
"14549","US",32.7416,-89.6787,2020-02-23,0
"14550","US",46.9219,-110.4544,2020-02-23,0
"14551","US",34.8405,-106.2485,2020-02-23,0
"14552","US",47.5289,-99.784,2020-02-23,0
"14553","US",44.2998,-99.4388,2020-02-23,0
"14554","US",38.4912,-80.9545,2020-02-23,0
"14555","US",42.756,-107.3025,2020-02-23,0
"14556","China",30.9756,112.2707,2020-02-23,64084
