"","Country","Lat","Long","date","val","diff","Countr_id"
"4813","US",33.7298,-111.4312,2020-03-12,9,50,144
"4814","US",39.8494,-86.2583,2020-03-12,13,50,144
"4815","US",37.6681,-84.6701,2020-03-12,10,50,144
"4816","US",38.8974,-77.0268,2020-03-12,10,50,144
"4817","US",38.3135,-117.0554,2020-03-12,14,50,144
"4818","US",43.4525,-71.5639,2020-03-12,6,50,144
"4819","US",45.6945,-93.9002,2020-03-12,9,50,144
"4820","US",41.1254,-98.2681,2020-03-12,10,50,144
"4821","US",40.3888,-82.7649,2020-03-12,5,50,144
"4822","US",41.6809,-71.5118,2020-03-12,5,50,144
"4823","US",44.2685,-89.6165,2020-03-12,8,50,144
"4824","US",41.5978,-72.7554,2020-03-12,5,50,144
"4825","US",21.0943,-157.4983,2020-03-12,2,50,144
"4826","US",35.5653,-96.9289,2020-03-12,2,50,144
"4827","US",40.15,-111.8624,2020-03-12,5,50,144
"4828","Burkina Faso",12.2383,-1.5616,2020-03-12,2,2,22
"4829","Holy See",41.9029,12.4534,2020-03-12,1,6,61
"4830","Mongolia",46.8625,103.8467,2020-03-12,1,2,94
"4831","Panama",8.538,-80.7821,2020-03-12,11,2,106
"4832","US",38.5266,-96.7265,2020-03-12,1,50,144
"4833","US",31.1695,-91.8678,2020-03-12,19,50,144
"4834","US",38.4561,-92.2884,2020-03-12,1,50,144
"4835","US",44.0459,-72.7107,2020-03-12,2,50,144
"4836","US",34.9697,-92.3731,2020-03-12,6,50,144
"4837","US",39.3185,-75.5071,2020-03-12,1,50,144
"4838","US",43.3266,-84.5361,2020-03-12,2,50,144
"4839","US",32.7416,-89.6787,2020-03-12,1,50,144
"4840","US",46.9219,-110.4544,2020-03-12,1,50,144
"4841","US",34.8405,-106.2485,2020-03-12,5,50,144
"4842","US",47.5289,-99.784,2020-03-12,1,50,144
"4843","US",44.2998,-99.4388,2020-03-12,8,50,144
"4844","US",42.756,-107.3025,2020-03-12,1,50,144
"4845","China",30.9756,112.2707,2020-03-12,67781,50,29
"4846","Iran",32,53,2020-03-12,10075,22,67
"4847","Korea, South",36,128,2020-03-12,7869,50,78
"4848","France",46.2276,2.2137,2020-03-12,2281,48,50
"4849","China",23.3417,113.4244,2020-03-12,1356,50,29
"4850","China",33.882,113.614,2020-03-12,1273,50,29
"4851","China",29.1832,120.0934,2020-03-12,1215,50,29
"4852","China",27.6104,111.7088,2020-03-12,1018,50,29
"4853","China",31.8257,117.2264,2020-03-12,990,50,29
"4854","China",27.614,115.7221,2020-03-12,935,50,29
"4855","China",36.3427,118.1498,2020-03-12,760,50,29
"4856","Cruise Ship",35.4437,139.638,2020-03-12,696,34,36
"4857","China",32.9711,119.455,2020-03-12,631,50,29
"4858","China",30.0572,107.874,2020-03-12,576,50,29
"4859","China",30.6171,102.7103,2020-03-12,539,50,29
"4860","China",47.862,127.7615,2020-03-12,482,50,29
"4861","Denmark",56.2639,9.5018,2020-03-12,615,14,41
"4862","China",40.1824,116.4142,2020-03-12,435,50,29
"4863","China",31.202,121.4491,2020-03-12,344,50,29
"4864","China",39.549,116.1306,2020-03-12,318,50,29
"4865","China",26.0789,117.9874,2020-03-12,296,50,29
"4866","China",23.8298,108.7881,2020-03-12,252,50,29
"4867","China",35.1917,108.8701,2020-03-12,245,50,29
"4868","China",24.974,101.487,2020-03-12,174,50,29
"4869","China",19.1959,109.7453,2020-03-12,168,50,29
"4870","China",26.8154,106.8748,2020-03-12,146,50,29
"4871","China",39.3054,117.323,2020-03-12,136,50,29
"4872","China",37.5777,112.2922,2020-03-12,133,50,29
"4873","China",37.8099,101.0583,2020-03-12,127,50,29
"4874","China",22.3,114.2,2020-03-12,129,50,29
"4875","China",41.2956,122.6085,2020-03-12,125,50,29
"4876","China",43.6661,126.1923,2020-03-12,93,50,29
"4877","Czechia",49.8175,15.473,2020-03-12,94,11,40
"4878","China",41.1129,85.2401,2020-03-12,76,50,29
"4879","China",44.0935,113.9448,2020-03-12,75,50,29
"4880","China",37.2692,106.1655,2020-03-12,75,50,29
"4881","Taiwan*",23.7,121,2020-03-12,49,50,134
"4882","Vietnam",16,108,2020-03-12,39,49,147
"4883","Russia",60,90,2020-03-12,28,41,115
"4884","China",35.7452,95.9956,2020-03-12,18,50,29
"4885","China",22.1667,113.55,2020-03-12,10,50,29
"4886","Moldova",47.4116,28.3699,2020-03-12,3,4,92
"4887","Bolivia",-16.2902,-63.5887,2020-03-12,2,1,17
"4888","Denmark",61.8926,-6.9118,2020-03-12,2,14,41
"4889","France",18.0708,-63.0501,2020-03-12,2,48,50
"4890","Honduras",15.2,-86.2419,2020-03-12,2,1,62
"4891","United Kingdom",49.3723,-2.3644,2020-03-12,2,41,142
"4892","Canada",46.5653,-66.4619,2020-03-12,1,46,25
"4893","China",31.6927,88.0924,2020-03-12,1,50,29
"4894","Congo (Kinshasa)",-4.0383,21.7587,2020-03-12,1,1,32
"4895","Cote d'Ivoire",7.54,-5.5471,2020-03-12,1,1,34
"4896","France",17.9,-62.8333,2020-03-12,1,48,50
"4897","Jamaica",18.1096,-77.2975,2020-03-12,2,1,72
"4898","Reunion",-21.1151,55.5364,2020-03-12,1,1,113
"4899","Turkey",38.9637,35.2433,2020-03-12,1,1,139
"4900","United Kingdom",36.1408,-5.3536,2020-03-12,1,41,142
"4901","Cuba",22,-80,2020-03-12,3,0,37
"4902","Guyana",5,-58.75,2020-03-12,1,0,60
"4903","United Kingdom",55.3781,-3.436,2020-03-12,456,41,142
"4904","France",3.9339,-53.1258,2020-03-12,5,48,50
"4905","Thailand",15,101,2020-03-13,75,51,135
"4906","Japan",36,138,2020-03-13,701,51,73
"4907","Singapore",1.2833,103.8333,2020-03-13,200,50,124
"4908","Nepal",28.1667,84.25,2020-03-13,1,48,97
"4909","Malaysia",2.5,112.5,2020-03-13,197,48,86
"4910","Canada",49.2827,-123.1207,2020-03-13,64,47,25
"4911","Australia",-33.8688,151.2093,2020-03-13,92,47,9
"4912","Australia",-37.8136,144.9631,2020-03-13,36,47,9
"4913","Australia",-28.0167,153.4,2020-03-13,35,47,9
"4914","Cambodia",11.55,104.9167,2020-03-13,5,46,23
"4915","Sri Lanka",7,81,2020-03-13,6,46,129
"4916","Germany",51,9,2020-03-13,3675,46,53
"4917","Finland",64,26,2020-03-13,155,44,49
"4918","United Arab Emirates",24,54,2020-03-13,85,44,141
"4919","Philippines",13,122,2020-03-13,64,43,109
"4920","India",21,78,2020-03-13,82,43,65
"4921","Italy",43,12,2020-03-13,17660,42,71
"4922","Sweden",63,16,2020-03-13,814,42,132
"4923","Spain",40,-4,2020-03-13,5232,41,128
"4924","Australia",-34.9285,138.6007,2020-03-13,16,47,9
"4925","Belgium",50.8333,4,2020-03-13,559,38,15
"4926","Egypt",26,30,2020-03-13,80,28,44
"4927","Lebanon",33.8547,35.8623,2020-03-13,77,21,82
"4928","Iraq",33,44,2020-03-13,101,18,68
"4929","Oman",21,57,2020-03-13,19,18,104
"4930","Afghanistan",33,65,2020-03-13,7,18,1
"4931","Bahrain",26.0275,50.55,2020-03-13,189,18,12
"4932","Kuwait",29.5,47.75,2020-03-13,80,18,80
"4933","Algeria",28.0339,1.6596,2020-03-13,26,17,3
"4934","Croatia",45.1,15.2,2020-03-13,32,17,35
"4935","Switzerland",46.8182,8.2275,2020-03-13,1139,17,133
"4936","Austria",47.5162,14.5501,2020-03-13,504,17,10
"4937","Israel",31,35,2020-03-13,161,21,70
"4938","Pakistan",30.3753,69.3451,2020-03-13,28,16,105
"4939","Brazil",-14.235,-51.9253,2020-03-13,151,16,19
"4940","Georgia",42.3154,43.3569,2020-03-13,25,16,52
"4941","Greece",39.0742,21.8243,2020-03-13,190,16,55
"4942","North Macedonia",41.6086,21.7453,2020-03-13,14,16,101
"4943","Norway",60.472,8.4689,2020-03-13,996,16,102
"4944","Romania",45.9432,24.9668,2020-03-13,89,16,114
"4945","Estonia",58.5953,25.0136,2020-03-13,79,15,46
"4946","Netherlands",52.1326,5.2913,2020-03-13,804,15,98
"4947","San Marino",43.9424,12.4578,2020-03-13,80,15,119
"4948","Belarus",53.7098,27.9534,2020-03-13,27,14,14
"4949","Iceland",64.9631,-19.0208,2020-03-13,134,14,64
"4950","Lithuania",55.1694,23.8813,2020-03-13,6,14,84
"4951","Mexico",23.6345,-102.5528,2020-03-13,12,14,91
"4952","New Zealand",-40.9006,174.886,2020-03-13,5,14,99
"4953","Nigeria",9.082,8.6753,2020-03-13,2,14,100
"4954","Australia",-31.9505,115.8605,2020-03-13,14,47,9
"4955","Ireland",53.1424,-7.6921,2020-03-13,90,13,69
"4956","Luxembourg",49.8153,6.1296,2020-03-13,34,13,85
"4957","Monaco",43.7333,7.4167,2020-03-13,2,13,93
"4958","Qatar",25.3548,51.1839,2020-03-13,320,13,112
"4959","Ecuador",-1.8312,-78.1834,2020-03-13,17,12,43
"4960","Azerbaijan",40.1431,47.5769,2020-03-13,15,12,11
"4961","Armenia",40.0691,45.0382,2020-03-13,8,12,7
"4962","Dominican Republic",18.7357,-70.1627,2020-03-13,5,12,42
"4963","Indonesia",-0.7893,113.9213,2020-03-13,69,11,66
"4964","Portugal",39.3999,-8.2245,2020-03-13,112,11,111
"4965","Andorra",42.5063,1.5218,2020-03-13,1,11,4
"4966","Australia",-41.4545,145.9707,2020-03-13,5,47,9
"4967","Latvia",56.8796,24.6032,2020-03-13,17,11,81
"4968","Morocco",31.7917,-7.0926,2020-03-13,7,11,95
"4969","Saudi Arabia",24,45,2020-03-13,86,11,120
"4970","Senegal",14.4974,-14.4524,2020-03-13,10,11,121
"4971","Argentina",-38.4161,-63.6167,2020-03-13,31,10,6
"4972","Chile",-35.6751,-71.543,2020-03-13,43,10,28
"4973","Jordan",31.24,36.51,2020-03-13,1,10,75
"4974","Ukraine",48.3794,31.1656,2020-03-13,3,10,140
"4975","Hungary",47.1625,19.5033,2020-03-13,19,9,63
"4976","Australia",-12.4634,130.8456,2020-03-13,1,47,9
"4977","Liechtenstein",47.14,9.55,2020-03-13,1,9,83
"4978","Poland",51.9194,19.1451,2020-03-13,68,9,110
"4979","Tunisia",34,9,2020-03-13,16,9,138
"4980","Bosnia and Herzegovina",43.9159,17.6791,2020-03-13,13,8,18
"4981","Slovenia",46.1512,14.9955,2020-03-13,141,8,126
"4982","South Africa",-30.5595,22.9375,2020-03-13,24,8,127
"4983","Bhutan",27.5142,90.4336,2020-03-13,1,7,16
"4984","Cameroon",3.848,11.5021,2020-03-13,2,7,24
"4985","Colombia",4.5709,-74.2973,2020-03-13,13,7,30
"4986","Costa Rica",9.7489,-83.7534,2020-03-13,23,7,33
"4987","Peru",-9.19,-75.0152,2020-03-13,28,7,108
"4988","Serbia",44.0165,21.0059,2020-03-13,35,7,122
"4989","Slovakia",48.669,19.699,2020-03-13,32,7,125
"4990","Togo",8.6195,0.8248,2020-03-13,1,7,136
"4991","Malta",35.9375,14.3754,2020-03-13,12,6,88
"4992","Martinique",14.6415,-61.0242,2020-03-13,3,6,89
"4993","Bulgaria",42.7339,25.4858,2020-03-13,23,5,21
"4994","Maldives",3.2028,73.2207,2020-03-13,9,5,87
"4995","Bangladesh",23.685,90.3563,2020-03-13,3,5,13
"4996","Paraguay",-23.4425,-58.4438,2020-03-13,6,5,107
"4997","Canada",51.2538,-85.3232,2020-03-13,74,47,25
"4998","Canada",53.9333,-116.5765,2020-03-13,29,47,25
"4999","Canada",52.9399,-73.5491,2020-03-13,17,47,25
"5000","Albania",41.1533,20.1683,2020-03-13,33,4,2
"5001","Cyprus",35.1264,33.4299,2020-03-13,14,4,39
"5002","Brunei",4.5353,114.7277,2020-03-13,37,4,20
"5003","US",47.4009,-121.4905,2020-03-13,568,51,144
"5004","US",42.1657,-74.9481,2020-03-13,421,51,144
"5005","US",36.1162,-119.6816,2020-03-13,282,51,144
"5006","US",42.2302,-71.5301,2020-03-13,123,51,144
"5007","US",35.4437,139.638,2020-03-13,46,51,144
"5008","US",37.6489,-122.6655,2020-03-13,21,51,144
"5009","US",33.0406,-83.6431,2020-03-13,42,51,144
"5010","US",39.0598,-105.3111,2020-03-13,49,51,144
"5011","US",27.7663,-81.6868,2020-03-13,50,51,144
"5012","US",40.2989,-74.521,2020-03-13,29,51,144
"5013","US",44.572,-122.0709,2020-03-13,30,51,144
"5014","US",31.0545,-97.5635,2020-03-13,43,51,144
"5015","US",40.3495,-88.9861,2020-03-13,46,51,144
"5016","US",40.5908,-77.2098,2020-03-13,41,51,144
"5017","US",42.0115,-93.2105,2020-03-13,17,51,144
"5018","US",39.0639,-76.8021,2020-03-13,18,51,144
"5019","US",35.6301,-79.8064,2020-03-13,17,51,144
"5020","US",33.8569,-80.945,2020-03-13,13,51,144
"5021","US",35.7478,-86.6923,2020-03-13,26,51,144
"5022","US",37.7693,-78.17,2020-03-13,30,51,144
"5023","US",33.7298,-111.4312,2020-03-13,9,51,144
"5024","US",39.8494,-86.2583,2020-03-13,13,51,144
"5025","US",37.6681,-84.6701,2020-03-13,14,51,144
"5026","US",38.8974,-77.0268,2020-03-13,10,51,144
"5027","US",38.3135,-117.0554,2020-03-13,17,51,144
"5028","US",43.4525,-71.5639,2020-03-13,6,51,144
"5029","US",45.6945,-93.9002,2020-03-13,14,51,144
"5030","US",41.1254,-98.2681,2020-03-13,13,51,144
"5031","US",40.3888,-82.7649,2020-03-13,13,51,144
"5032","US",41.6809,-71.5118,2020-03-13,14,51,144
"5033","US",44.2685,-89.6165,2020-03-13,19,51,144
"5034","US",41.5978,-72.7554,2020-03-13,11,51,144
"5035","US",21.0943,-157.4983,2020-03-13,2,51,144
"5036","US",35.5653,-96.9289,2020-03-13,2,51,144
"5037","US",40.15,-111.8624,2020-03-13,9,51,144
"5038","Burkina Faso",12.2383,-1.5616,2020-03-13,2,3,22
"5039","Holy See",41.9029,12.4534,2020-03-13,1,7,61
"5040","Mongolia",46.8625,103.8467,2020-03-13,1,3,94
"5041","Panama",8.538,-80.7821,2020-03-13,27,3,106
"5042","US",38.5266,-96.7265,2020-03-13,5,51,144
"5043","US",31.1695,-91.8678,2020-03-13,36,51,144
"5044","US",38.4561,-92.2884,2020-03-13,2,51,144
"5045","US",44.0459,-72.7107,2020-03-13,2,51,144
"5046","US",61.3707,-152.4044,2020-03-13,1,51,144
"5047","US",34.9697,-92.3731,2020-03-13,6,51,144
"5048","US",39.3185,-75.5071,2020-03-13,4,51,144
"5049","US",44.2405,-114.4788,2020-03-13,1,51,144
"5050","US",44.6939,-69.3819,2020-03-13,1,51,144
"5051","US",43.3266,-84.5361,2020-03-13,16,51,144
"5052","US",32.7416,-89.6787,2020-03-13,1,51,144
"5053","US",46.9219,-110.4544,2020-03-13,1,51,144
"5054","US",34.8405,-106.2485,2020-03-13,10,51,144
"5055","US",47.5289,-99.784,2020-03-13,1,51,144
"5056","US",44.2998,-99.4388,2020-03-13,8,51,144
"5057","US",42.756,-107.3025,2020-03-13,1,51,144
"5058","China",30.9756,112.2707,2020-03-13,67786,51,29
"5059","Iran",32,53,2020-03-13,11364,23,67
"5060","Korea, South",36,128,2020-03-13,7979,51,78
"5061","France",46.2276,2.2137,2020-03-13,3661,49,50
"5062","China",23.3417,113.4244,2020-03-13,1356,51,29
"5063","China",33.882,113.614,2020-03-13,1273,51,29
"5064","China",29.1832,120.0934,2020-03-13,1215,51,29
"5065","China",27.6104,111.7088,2020-03-13,1018,51,29
"5066","China",31.8257,117.2264,2020-03-13,990,51,29
"5067","China",27.614,115.7221,2020-03-13,935,51,29
"5068","China",36.3427,118.1498,2020-03-13,760,51,29
"5069","Cruise Ship",35.4437,139.638,2020-03-13,696,35,36
"5070","China",32.9711,119.455,2020-03-13,631,51,29
"5071","China",30.0572,107.874,2020-03-13,576,51,29
"5072","China",30.6171,102.7103,2020-03-13,539,51,29
"5073","China",47.862,127.7615,2020-03-13,482,51,29
"5074","Denmark",56.2639,9.5018,2020-03-13,801,15,41
"5075","China",40.1824,116.4142,2020-03-13,436,51,29
"5076","China",31.202,121.4491,2020-03-13,346,51,29
"5077","China",39.549,116.1306,2020-03-13,318,51,29
"5078","China",26.0789,117.9874,2020-03-13,296,51,29
"5079","China",23.8298,108.7881,2020-03-13,252,51,29
"5080","China",35.1917,108.8701,2020-03-13,245,51,29
"5081","China",24.974,101.487,2020-03-13,174,51,29
"5082","China",19.1959,109.7453,2020-03-13,168,51,29
"5083","China",26.8154,106.8748,2020-03-13,146,51,29
"5084","China",39.3054,117.323,2020-03-13,136,51,29
"5085","China",37.5777,112.2922,2020-03-13,133,51,29
"5086","China",37.8099,101.0583,2020-03-13,127,51,29
"5087","China",22.3,114.2,2020-03-13,134,51,29
"5088","China",41.2956,122.6085,2020-03-13,125,51,29
"5089","China",43.6661,126.1923,2020-03-13,93,51,29
"5090","Czechia",49.8175,15.473,2020-03-13,141,12,40
"5091","China",41.1129,85.2401,2020-03-13,76,51,29
"5092","China",44.0935,113.9448,2020-03-13,75,51,29
"5093","China",37.2692,106.1655,2020-03-13,75,51,29
"5094","Taiwan*",23.7,121,2020-03-13,50,51,134
"5095","Vietnam",16,108,2020-03-13,47,50,147
"5096","Russia",60,90,2020-03-13,45,42,115
"5097","China",35.7452,95.9956,2020-03-13,18,51,29
"5098","China",22.1667,113.55,2020-03-13,10,51,29
"5099","Moldova",47.4116,28.3699,2020-03-13,6,5,92
"5100","Bolivia",-16.2902,-63.5887,2020-03-13,3,2,17
"5101","Denmark",61.8926,-6.9118,2020-03-13,3,15,41
"5102","France",18.0708,-63.0501,2020-03-13,2,49,50
"5103","Honduras",15.2,-86.2419,2020-03-13,2,2,62
"5104","United Kingdom",49.3723,-2.3644,2020-03-13,2,42,142
"5105","Canada",46.5653,-66.4619,2020-03-13,1,47,25
"5106","China",31.6927,88.0924,2020-03-13,1,51,29
"5107","Congo (Kinshasa)",-4.0383,21.7587,2020-03-13,2,2,32
"5108","Cote d'Ivoire",7.54,-5.5471,2020-03-13,1,2,34
"5109","France",17.9,-62.8333,2020-03-13,1,49,50
"5110","Jamaica",18.1096,-77.2975,2020-03-13,8,2,72
"5111","Reunion",-21.1151,55.5364,2020-03-13,5,2,113
"5112","Turkey",38.9637,35.2433,2020-03-13,5,2,139
"5113","United Kingdom",36.1408,-5.3536,2020-03-13,1,42,142
"5114","Cuba",22,-80,2020-03-13,4,1,37
"5115","Guyana",5,-58.75,2020-03-13,1,1,60
"5116","Australia",-35.4735,149.0124,2020-03-13,1,47,9
"5117","United Kingdom",55.3781,-3.436,2020-03-13,798,42,142
"5118","Kazakhstan",48.0196,66.9237,2020-03-13,4,0,76
"5119","France",-17.6797,149.4068,2020-03-13,3,49,50
"5120","Cayman Islands",19.3133,-81.2546,2020-03-13,1,0,26
"5121","Guadeloupe",16.265,-61.551,2020-03-13,1,0,56
"5122","Canada",53.7609,-98.8139,2020-03-13,4,47,25
"5123","Canada",52.9399,-106.4509,2020-03-13,2,47,25
"5124","Ethiopia",9.145,40.4897,2020-03-13,1,0,48
"5125","Sudan",12.8628,30.2176,2020-03-13,1,0,130
"5126","Guinea",9.9456,-9.6966,2020-03-13,1,0,59
"5127","Aruba",12.5211,-69.9683,2020-03-13,2,0,8
"5128","Canada",37.6489,-122.6655,2020-03-13,2,47,25
"5129","Kenya",-0.0236,37.9062,2020-03-13,1,0,77
"5130","Antigua and Barbuda",17.0608,-61.7964,2020-03-13,1,0,5
"5131","US",32.3182,-86.9023,2020-03-13,5,51,144
"5132","France",3.9339,-53.1258,2020-03-13,5,49,50
"5133","Thailand",15,101,2020-03-14,82,52,135
"5134","Japan",36,138,2020-03-14,773,52,73
"5135","Singapore",1.2833,103.8333,2020-03-14,212,51,124
"5136","Nepal",28.1667,84.25,2020-03-14,1,49,97
